"Device: E-TC"
"Serial Number: 20ABC75"
"Channel Count: 3"
"Sample Count: 30582"
"Start Time: 1/9/2023 12:19:43.95 PM"
"Scan Rate: 100"
"Sample","Date/Time","AI0 (°C)","AI1 (°C)","AI2 (°C)"
"26943","1/9/2023 12:24:13.72 PM","14.926737785","46.691059113","18.096719742"
"26944","1/9/2023 12:24:13.73 PM","14.926737785","46.691059113","18.096719742"
"26945","1/9/2023 12:24:13.74 PM","14.926737785","46.691059113","18.096719742"
"26946","1/9/2023 12:24:13.75 PM","14.926737785","46.691059113","18.096719742"
"26947","1/9/2023 12:24:13.76 PM","14.926737785","46.691059113","18.096719742"
"26948","1/9/2023 12:24:13.77 PM","14.915733337","46.691059113","18.096719742"
"26949","1/9/2023 12:24:13.78 PM","14.915733337","46.691059113","18.096719742"
"26950","1/9/2023 12:24:13.79 PM","14.915733337","46.691059113","18.096719742"
"26951","1/9/2023 12:24:13.80 PM","14.915733337","46.691059113","18.096719742"
"26952","1/9/2023 12:24:13.81 PM","14.915733337","46.691059113","18.096719742"
"26953","1/9/2023 12:24:13.82 PM","14.915733337","46.585346222","18.096719742"
"26954","1/9/2023 12:24:13.83 PM","14.915733337","46.585346222","18.096719742"
"26955","1/9/2023 12:24:13.84 PM","14.915733337","46.585346222","18.096719742"
"26956","1/9/2023 12:24:13.85 PM","14.915733337","46.585346222","18.096719742"
"26957","1/9/2023 12:24:13.86 PM","14.915733337","46.585346222","18.096719742"
"26958","1/9/2023 12:24:13.87 PM","14.915733337","46.585346222","18.096719742"
"26959","1/9/2023 12:24:13.88 PM","14.915733337","46.585346222","18.138525009"
"26960","1/9/2023 12:24:13.89 PM","14.915733337","46.585346222","18.138525009"
"26961","1/9/2023 12:24:13.90 PM","14.915733337","46.585346222","18.138525009"
"26962","1/9/2023 12:24:13.91 PM","14.915733337","46.585346222","18.138525009"
"26963","1/9/2023 12:24:13.92 PM","14.915733337","46.585346222","18.138525009"
"26964","1/9/2023 12:24:13.93 PM","14.915733337","46.585346222","18.138525009"
"26965","1/9/2023 12:24:13.94 PM","14.915733337","46.585346222","18.138525009"
"26966","1/9/2023 12:24:13.95 PM","14.915733337","46.585346222","18.138525009"
"26967","1/9/2023 12:24:13.96 PM","14.915733337","46.585346222","18.138525009"
"26968","1/9/2023 12:24:13.97 PM","14.915733337","46.585346222","18.138525009"
"26969","1/9/2023 12:24:13.98 PM","14.915733337","46.585346222","18.138525009"
"26970","1/9/2023 12:24:13.99 PM","14.915733337","46.585346222","18.138525009"
"26971","1/9/2023 12:24:14.00 PM","14.915733337","46.585346222","18.138525009"
"26972","1/9/2023 12:24:14.01 PM","14.915733337","46.585346222","18.138525009"
"26973","1/9/2023 12:24:14.02 PM","14.915733337","46.585346222","18.138525009"
"26974","1/9/2023 12:24:14.03 PM","14.927630424","46.585346222","18.138525009"
"26975","1/9/2023 12:24:14.04 PM","14.927630424","46.585346222","18.138525009"
"26976","1/9/2023 12:24:14.05 PM","14.927630424","46.585346222","18.138525009"
"26977","1/9/2023 12:24:14.06 PM","14.927630424","46.585346222","18.138525009"
"26978","1/9/2023 12:24:14.07 PM","14.927630424","46.585346222","18.138525009"
"26979","1/9/2023 12:24:14.08 PM","14.927630424","46.585346222","18.138525009"
"26980","1/9/2023 12:24:14.09 PM","14.927630424","46.488021851","18.138525009"
"26981","1/9/2023 12:24:14.10 PM","14.927630424","46.488021851","18.138525009"
"26982","1/9/2023 12:24:14.11 PM","14.927630424","46.488021851","18.138525009"
"26983","1/9/2023 12:24:14.12 PM","14.927630424","46.488021851","18.138525009"
"26984","1/9/2023 12:24:14.13 PM","14.927630424","46.488021851","18.138525009"
"26985","1/9/2023 12:24:14.14 PM","14.927630424","46.488021851","18.085317612"
"26986","1/9/2023 12:24:14.15 PM","14.927630424","46.488021851","18.085317612"
"26987","1/9/2023 12:24:14.16 PM","14.927630424","46.488021851","18.085317612"
"26988","1/9/2023 12:24:14.17 PM","14.927630424","46.488021851","18.085317612"
"26989","1/9/2023 12:24:14.18 PM","14.927630424","46.488021851","18.085317612"
"26990","1/9/2023 12:24:14.19 PM","14.927630424","46.488021851","18.085317612"
"26991","1/9/2023 12:24:14.20 PM","14.927630424","46.488021851","18.085317612"
"26992","1/9/2023 12:24:14.21 PM","14.927630424","46.488021851","18.085317612"
"26993","1/9/2023 12:24:14.22 PM","14.927630424","46.488021851","18.085317612"
"26994","1/9/2023 12:24:14.23 PM","14.927630424","46.488021851","18.085317612"
"26995","1/9/2023 12:24:14.24 PM","14.927630424","46.488021851","18.085317612"
"26996","1/9/2023 12:24:14.25 PM","14.927630424","46.488021851","18.085317612"
"26997","1/9/2023 12:24:14.26 PM","14.927630424","46.488021851","18.085317612"
"26998","1/9/2023 12:24:14.27 PM","14.927630424","46.488021851","18.085317612"
"26999","1/9/2023 12:24:14.28 PM","14.927630424","46.488021851","18.085317612"
"27000","1/9/2023 12:24:14.29 PM","14.927630424","46.488021851","18.085317612"
"27001","1/9/2023 12:24:14.30 PM","14.927630424","46.488021851","18.085317612"
"27002","1/9/2023 12:24:14.31 PM","14.915138245","46.488021851","18.085317612"
"27003","1/9/2023 12:24:14.32 PM","14.915138245","46.488021851","18.085317612"
"27004","1/9/2023 12:24:14.33 PM","14.915138245","46.488021851","18.085317612"
"27005","1/9/2023 12:24:14.34 PM","14.915138245","46.488021851","18.085317612"
"27006","1/9/2023 12:24:14.35 PM","14.915138245","46.385185242","18.085317612"
"27007","1/9/2023 12:24:14.36 PM","14.915138245","46.385185242","18.085317612"
"27008","1/9/2023 12:24:14.37 PM","14.915138245","46.385185242","18.085317612"
"27009","1/9/2023 12:24:14.38 PM","14.915138245","46.385185242","18.085317612"
"27010","1/9/2023 12:24:14.39 PM","14.915138245","46.385185242","18.085317612"
"27011","1/9/2023 12:24:14.40 PM","14.915138245","46.385185242","18.085317612"
"27012","1/9/2023 12:24:14.41 PM","14.915138245","46.385185242","18.081518173"
"27013","1/9/2023 12:24:14.42 PM","14.915138245","46.385185242","18.081518173"
"27014","1/9/2023 12:24:14.43 PM","14.915138245","46.385185242","18.081518173"
"27015","1/9/2023 12:24:14.44 PM","14.915138245","46.385185242","18.081518173"
"27016","1/9/2023 12:24:14.45 PM","14.915138245","46.385185242","18.081518173"
"27017","1/9/2023 12:24:14.46 PM","14.915138245","46.385185242","18.081518173"
"27018","1/9/2023 12:24:14.47 PM","14.915138245","46.385185242","18.081518173"
"27019","1/9/2023 12:24:14.48 PM","14.915138245","46.385185242","18.081518173"
"27020","1/9/2023 12:24:14.49 PM","14.915138245","46.385185242","18.081518173"
"27021","1/9/2023 12:24:14.50 PM","14.915138245","46.385185242","18.081518173"
"27022","1/9/2023 12:24:14.51 PM","14.915138245","46.385185242","18.081518173"
"27023","1/9/2023 12:24:14.52 PM","14.915138245","46.385185242","18.081518173"
"27024","1/9/2023 12:24:14.53 PM","14.915138245","46.385185242","18.081518173"
"27025","1/9/2023 12:24:14.54 PM","14.915138245","46.385185242","18.081518173"
"27026","1/9/2023 12:24:14.55 PM","14.915138245","46.385185242","18.081518173"
"27027","1/9/2023 12:24:14.56 PM","14.915138245","46.385185242","18.081518173"
"27028","1/9/2023 12:24:14.57 PM","14.919897079","46.385185242","18.081518173"
"27029","1/9/2023 12:24:14.58 PM","14.919897079","46.385185242","18.081518173"
"27030","1/9/2023 12:24:14.59 PM","14.919897079","46.385185242","18.081518173"
"27031","1/9/2023 12:24:14.60 PM","14.919897079","46.385185242","18.081518173"
"27032","1/9/2023 12:24:14.61 PM","14.919897079","46.385185242","18.081518173"
"27033","1/9/2023 12:24:14.62 PM","14.919897079","46.278579712","18.081518173"
"27034","1/9/2023 12:24:14.63 PM","14.919897079","46.278579712","18.081518173"
"27035","1/9/2023 12:24:14.64 PM","14.919897079","46.278579712","18.081518173"
"27036","1/9/2023 12:24:14.65 PM","14.919897079","46.278579712","18.081518173"
"27037","1/9/2023 12:24:14.66 PM","14.919897079","46.278579712","18.081518173"
"27038","1/9/2023 12:24:14.67 PM","14.919897079","46.278579712","18.081518173"
"27039","1/9/2023 12:24:14.68 PM","14.919897079","46.278579712","18.099380493"
"27040","1/9/2023 12:24:14.69 PM","14.919897079","46.278579712","18.099380493"
"27041","1/9/2023 12:24:14.70 PM","14.919897079","46.278579712","18.099380493"
"27042","1/9/2023 12:24:14.71 PM","14.919897079","46.278579712","18.099380493"
"27043","1/9/2023 12:24:14.72 PM","14.919897079","46.278579712","18.099380493"
"27044","1/9/2023 12:24:14.73 PM","14.919897079","46.278579712","18.099380493"
"27045","1/9/2023 12:24:14.74 PM","14.919897079","46.278579712","18.099380493"
"27046","1/9/2023 12:24:14.75 PM","14.919897079","46.278579712","18.099380493"
"27047","1/9/2023 12:24:14.76 PM","14.919897079","46.278579712","18.099380493"
"27048","1/9/2023 12:24:14.77 PM","14.919897079","46.278579712","18.099380493"
"27049","1/9/2023 12:24:14.78 PM","14.919897079","46.278579712","18.099380493"
"27050","1/9/2023 12:24:14.79 PM","14.919897079","46.278579712","18.099380493"
"27051","1/9/2023 12:24:14.80 PM","14.919897079","46.278579712","18.099380493"
"27052","1/9/2023 12:24:14.81 PM","14.919897079","46.278579712","18.099380493"
"27053","1/9/2023 12:24:14.82 PM","14.919897079","46.278579712","18.099380493"
"27054","1/9/2023 12:24:14.83 PM","14.919897079","46.278579712","18.099380493"
"27055","1/9/2023 12:24:14.84 PM","14.917815208","46.278579712","18.099380493"
"27056","1/9/2023 12:24:14.85 PM","14.917815208","46.278579712","18.099380493"
"27057","1/9/2023 12:24:14.86 PM","14.917815208","46.278579712","18.099380493"
"27058","1/9/2023 12:24:14.87 PM","14.917815208","46.278579712","18.099380493"
"27059","1/9/2023 12:24:14.88 PM","14.917815208","46.278579712","18.099380493"
"27060","1/9/2023 12:24:14.89 PM","14.917815208","46.165298462","18.099380493"
"27061","1/9/2023 12:24:14.90 PM","14.917815208","46.165298462","18.099380493"
"27062","1/9/2023 12:24:14.91 PM","14.917815208","46.165298462","18.099380493"
"27063","1/9/2023 12:24:14.92 PM","14.917815208","46.165298462","18.099380493"
"27064","1/9/2023 12:24:14.93 PM","14.917815208","46.165298462","18.099380493"
"27065","1/9/2023 12:24:14.94 PM","14.917815208","46.165298462","18.099380493"
"27066","1/9/2023 12:24:14.95 PM","14.917815208","46.165298462","18.170827866"
"27067","1/9/2023 12:24:14.96 PM","14.917815208","46.165298462","18.170827866"
"27068","1/9/2023 12:24:14.97 PM","14.917815208","46.165298462","18.170827866"
"27069","1/9/2023 12:24:14.98 PM","14.917815208","46.165298462","18.170827866"
"27070","1/9/2023 12:24:14.99 PM","14.917815208","46.165298462","18.170827866"
"27071","1/9/2023 12:24:15.00 PM","14.917815208","46.165298462","18.170827866"
"27072","1/9/2023 12:24:15.01 PM","14.917815208","46.165298462","18.170827866"
"27073","1/9/2023 12:24:15.02 PM","14.917815208","46.165298462","18.170827866"
"27074","1/9/2023 12:24:15.03 PM","14.917815208","46.165298462","18.170827866"
"27075","1/9/2023 12:24:15.04 PM","14.917815208","46.165298462","18.170827866"
"27076","1/9/2023 12:24:15.05 PM","14.917815208","46.165298462","18.170827866"
"27077","1/9/2023 12:24:15.06 PM","14.917815208","46.165298462","18.170827866"
"27078","1/9/2023 12:24:15.07 PM","14.917815208","46.165298462","18.170827866"
"27079","1/9/2023 12:24:15.08 PM","14.917815208","46.165298462","18.170827866"
"27080","1/9/2023 12:24:15.09 PM","14.917815208","46.165298462","18.170827866"
"27081","1/9/2023 12:24:15.10 PM","14.917815208","46.165298462","18.170827866"
"27082","1/9/2023 12:24:15.11 PM","14.920492172","46.165298462","18.170827866"
"27083","1/9/2023 12:24:15.12 PM","14.920492172","46.165298462","18.170827866"
"27084","1/9/2023 12:24:15.13 PM","14.920492172","46.165298462","18.170827866"
"27085","1/9/2023 12:24:15.14 PM","14.920492172","46.165298462","18.170827866"
"27086","1/9/2023 12:24:15.15 PM","14.920492172","46.165298462","18.170827866"
"27087","1/9/2023 12:24:15.16 PM","14.920492172","46.061279297","18.170827866"
"27088","1/9/2023 12:24:15.17 PM","14.920492172","46.061279297","18.170827866"
"27089","1/9/2023 12:24:15.18 PM","14.920492172","46.061279297","18.170827866"
"27090","1/9/2023 12:24:15.19 PM","14.920492172","46.061279297","18.170827866"
"27091","1/9/2023 12:24:15.20 PM","14.920492172","46.061279297","18.170827866"
"27092","1/9/2023 12:24:15.21 PM","14.920492172","46.061279297","18.122943878"
"27093","1/9/2023 12:24:15.22 PM","14.920492172","46.061279297","18.122943878"
"27094","1/9/2023 12:24:15.23 PM","14.920492172","46.061279297","18.122943878"
"27095","1/9/2023 12:24:15.24 PM","14.920492172","46.061279297","18.122943878"
"27096","1/9/2023 12:24:15.25 PM","14.920492172","46.061279297","18.122943878"
"27097","1/9/2023 12:24:15.26 PM","14.920492172","46.061279297","18.122943878"
"27098","1/9/2023 12:24:15.27 PM","14.920492172","46.061279297","18.122943878"
"27099","1/9/2023 12:24:15.28 PM","14.920492172","46.061279297","18.122943878"
"27100","1/9/2023 12:24:15.29 PM","14.920492172","46.061279297","18.122943878"
"27101","1/9/2023 12:24:15.30 PM","14.920492172","46.061279297","18.122943878"
"27102","1/9/2023 12:24:15.31 PM","14.920492172","46.061279297","18.122943878"
"27103","1/9/2023 12:24:15.32 PM","14.920492172","46.061279297","18.122943878"
"27104","1/9/2023 12:24:15.33 PM","14.920492172","46.061279297","18.122943878"
"27105","1/9/2023 12:24:15.34 PM","14.920492172","46.061279297","18.122943878"
"27106","1/9/2023 12:24:15.35 PM","14.920492172","46.061279297","18.122943878"
"27107","1/9/2023 12:24:15.36 PM","14.920492172","46.061279297","18.122943878"
"27108","1/9/2023 12:24:15.37 PM","14.919582367","46.061279297","18.122943878"
"27109","1/9/2023 12:24:15.38 PM","14.919582367","46.061279297","18.122943878"
"27110","1/9/2023 12:24:15.39 PM","14.919582367","46.061279297","18.122943878"
"27111","1/9/2023 12:24:15.40 PM","14.919582367","46.061279297","18.122943878"
"27112","1/9/2023 12:24:15.41 PM","14.919582367","46.061279297","18.122943878"
"27113","1/9/2023 12:24:15.42 PM","14.919582367","46.061279297","18.122943878"
"27114","1/9/2023 12:24:15.43 PM","14.919582367","45.936660767","18.122943878"
"27115","1/9/2023 12:24:15.44 PM","14.919582367","45.936660767","18.122943878"
"27116","1/9/2023 12:24:15.45 PM","14.919582367","45.936660767","18.122943878"
"27117","1/9/2023 12:24:15.46 PM","14.919582367","45.936660767","18.122943878"
"27118","1/9/2023 12:24:15.47 PM","14.919582367","45.936660767","18.122943878"
"27119","1/9/2023 12:24:15.48 PM","14.919582367","45.936660767","18.107933044"
"27120","1/9/2023 12:24:15.49 PM","14.919582367","45.936660767","18.107933044"
"27121","1/9/2023 12:24:15.50 PM","14.919582367","45.936660767","18.107933044"
"27122","1/9/2023 12:24:15.51 PM","14.919582367","45.936660767","18.107933044"
"27123","1/9/2023 12:24:15.52 PM","14.919582367","45.936660767","18.107933044"
"27124","1/9/2023 12:24:15.53 PM","14.919582367","45.936660767","18.107933044"
"27125","1/9/2023 12:24:15.54 PM","14.919582367","45.936660767","18.107933044"
"27126","1/9/2023 12:24:15.55 PM","14.919582367","45.936660767","18.107933044"
"27127","1/9/2023 12:24:15.56 PM","14.919582367","45.936660767","18.107933044"
"27128","1/9/2023 12:24:15.57 PM","14.919582367","45.936660767","18.107933044"
"27129","1/9/2023 12:24:15.58 PM","14.919582367","45.936660767","18.107933044"
"27130","1/9/2023 12:24:15.59 PM","14.919582367","45.936660767","18.107933044"
"27131","1/9/2023 12:24:15.60 PM","14.919582367","45.936660767","18.107933044"
"27132","1/9/2023 12:24:15.61 PM","14.919582367","45.936660767","18.107933044"
"27133","1/9/2023 12:24:15.62 PM","14.919582367","45.936660767","18.107933044"
"27134","1/9/2023 12:24:15.63 PM","14.919582367","45.936660767","18.107933044"
"27135","1/9/2023 12:24:15.64 PM","14.909173012","45.936660767","18.107933044"
"27136","1/9/2023 12:24:15.65 PM","14.909173012","45.936660767","18.107933044"
"27137","1/9/2023 12:24:15.66 PM","14.909173012","45.936660767","18.107933044"
"27138","1/9/2023 12:24:15.67 PM","14.909173012","45.936660767","18.107933044"
"27139","1/9/2023 12:24:15.68 PM","14.909173012","45.936660767","18.107933044"
"27140","1/9/2023 12:24:15.69 PM","14.909173012","45.839290619","18.107933044"
"27141","1/9/2023 12:24:15.70 PM","14.909173012","45.839290619","18.107933044"
"27142","1/9/2023 12:24:15.71 PM","14.909173012","45.839290619","18.107933044"
"27143","1/9/2023 12:24:15.72 PM","14.909173012","45.839290619","18.107933044"
"27144","1/9/2023 12:24:15.73 PM","14.909173012","45.839290619","18.107933044"
"27145","1/9/2023 12:24:15.74 PM","14.909173012","45.839290619","18.107933044"
"27146","1/9/2023 12:24:15.75 PM","14.909173012","45.839290619","18.086650848"
"27147","1/9/2023 12:24:15.76 PM","14.909173012","45.839290619","18.086650848"
"27148","1/9/2023 12:24:15.77 PM","14.909173012","45.839290619","18.086650848"
"27149","1/9/2023 12:24:15.78 PM","14.909173012","45.839290619","18.086650848"
"27150","1/9/2023 12:24:15.79 PM","14.909173012","45.839290619","18.086650848"
"27151","1/9/2023 12:24:15.80 PM","14.909173012","45.839290619","18.086650848"
"27152","1/9/2023 12:24:15.81 PM","14.909173012","45.839290619","18.086650848"
"27153","1/9/2023 12:24:15.82 PM","14.909173012","45.839290619","18.086650848"
"27154","1/9/2023 12:24:15.83 PM","14.909173012","45.839290619","18.086650848"
"27155","1/9/2023 12:24:15.84 PM","14.909173012","45.839290619","18.086650848"
"27156","1/9/2023 12:24:15.85 PM","14.909173012","45.839290619","18.086650848"
"27157","1/9/2023 12:24:15.86 PM","14.909173012","45.839290619","18.086650848"
"27158","1/9/2023 12:24:15.87 PM","14.909173012","45.839290619","18.086650848"
"27159","1/9/2023 12:24:15.88 PM","14.909173012","45.839290619","18.086650848"
"27160","1/9/2023 12:24:15.89 PM","14.909173012","45.839290619","18.086650848"
"27161","1/9/2023 12:24:15.90 PM","14.909173012","45.839290619","18.086650848"
"27162","1/9/2023 12:24:15.91 PM","14.909470558","45.839290619","18.086650848"
"27163","1/9/2023 12:24:15.92 PM","14.909470558","45.839290619","18.086650848"
"27164","1/9/2023 12:24:15.93 PM","14.909470558","45.839290619","18.086650848"
"27165","1/9/2023 12:24:15.94 PM","14.909470558","45.839290619","18.086650848"
"27166","1/9/2023 12:24:15.95 PM","14.909470558","45.839290619","18.086650848"
"27167","1/9/2023 12:24:15.96 PM","14.909470558","45.721626282","18.086650848"
"27168","1/9/2023 12:24:15.97 PM","14.909470558","45.721626282","18.086650848"
"27169","1/9/2023 12:24:15.98 PM","14.909470558","45.721626282","18.086650848"
"27170","1/9/2023 12:24:15.99 PM","14.909470558","45.721626282","18.086650848"
"27171","1/9/2023 12:24:16.00 PM","14.909470558","45.721626282","18.086650848"
"27172","1/9/2023 12:24:16.01 PM","14.909470558","45.721626282","18.221944809"
"27173","1/9/2023 12:24:16.02 PM","14.909470558","45.721626282","18.221944809"
"27174","1/9/2023 12:24:16.03 PM","14.909470558","45.721626282","18.221944809"
"27175","1/9/2023 12:24:16.04 PM","14.909470558","45.721626282","18.221944809"
"27176","1/9/2023 12:24:16.05 PM","14.909470558","45.721626282","18.221944809"
"27177","1/9/2023 12:24:16.06 PM","14.909470558","45.721626282","18.221944809"
"27178","1/9/2023 12:24:16.07 PM","14.909470558","45.721626282","18.221944809"
"27179","1/9/2023 12:24:16.08 PM","14.909470558","45.721626282","18.221944809"
"27180","1/9/2023 12:24:16.09 PM","14.909470558","45.721626282","18.221944809"
"27181","1/9/2023 12:24:16.10 PM","14.909470558","45.721626282","18.221944809"
"27182","1/9/2023 12:24:16.11 PM","14.909470558","45.721626282","18.221944809"
"27183","1/9/2023 12:24:16.12 PM","14.909470558","45.721626282","18.221944809"
"27184","1/9/2023 12:24:16.13 PM","14.909470558","45.721626282","18.221944809"
"27185","1/9/2023 12:24:16.14 PM","14.909470558","45.721626282","18.221944809"
"27186","1/9/2023 12:24:16.15 PM","14.909470558","45.721626282","18.221944809"
"27187","1/9/2023 12:24:16.16 PM","14.909470558","45.721626282","18.221944809"
"27188","1/9/2023 12:24:16.17 PM","14.910362244","45.721626282","18.221944809"
"27189","1/9/2023 12:24:16.18 PM","14.910362244","45.721626282","18.221944809"
"27190","1/9/2023 12:24:16.19 PM","14.910362244","45.721626282","18.221944809"
"27191","1/9/2023 12:24:16.20 PM","14.910362244","45.721626282","18.221944809"
"27192","1/9/2023 12:24:16.21 PM","14.910362244","45.721626282","18.221944809"
"27193","1/9/2023 12:24:16.22 PM","14.910362244","45.721626282","18.221944809"
"27194","1/9/2023 12:24:16.23 PM","14.910362244","45.604820251","18.221944809"
"27195","1/9/2023 12:24:16.24 PM","14.910362244","45.604820251","18.221944809"
"27196","1/9/2023 12:24:16.25 PM","14.910362244","45.604820251","18.221944809"
"27197","1/9/2023 12:24:16.26 PM","14.910362244","45.604820251","18.221944809"
"27198","1/9/2023 12:24:16.27 PM","14.910362244","45.604820251","18.221944809"
"27199","1/9/2023 12:24:16.28 PM","14.910362244","45.604820251","18.092731476"
"27200","1/9/2023 12:24:16.29 PM","14.910362244","45.604820251","18.092731476"
"27201","1/9/2023 12:24:16.30 PM","14.910362244","45.604820251","18.092731476"
"27202","1/9/2023 12:24:16.31 PM","14.910362244","45.604820251","18.092731476"
"27203","1/9/2023 12:24:16.32 PM","14.910362244","45.604820251","18.092731476"
"27204","1/9/2023 12:24:16.33 PM","14.910362244","45.604820251","18.092731476"
"27205","1/9/2023 12:24:16.34 PM","14.910362244","45.604820251","18.092731476"
"27206","1/9/2023 12:24:16.35 PM","14.910362244","45.604820251","18.092731476"
"27207","1/9/2023 12:24:16.36 PM","14.910362244","45.604820251","18.092731476"
"27208","1/9/2023 12:24:16.37 PM","14.910362244","45.604820251","18.092731476"
"27209","1/9/2023 12:24:16.38 PM","14.910362244","45.604820251","18.092731476"
"27210","1/9/2023 12:24:16.39 PM","14.910362244","45.604820251","18.092731476"
"27211","1/9/2023 12:24:16.40 PM","14.910362244","45.604820251","18.092731476"
"27212","1/9/2023 12:24:16.41 PM","14.910362244","45.604820251","18.092731476"
"27213","1/9/2023 12:24:16.42 PM","14.910362244","45.604820251","18.092731476"
"27214","1/9/2023 12:24:16.43 PM","14.910362244","45.604820251","18.092731476"
"27215","1/9/2023 12:24:16.44 PM","14.904633522","45.604820251","18.092731476"
"27216","1/9/2023 12:24:16.45 PM","14.904633522","45.604820251","18.092731476"
"27217","1/9/2023 12:24:16.46 PM","14.904633522","45.604820251","18.092731476"
"27218","1/9/2023 12:24:16.47 PM","14.904633522","45.604820251","18.092731476"
"27219","1/9/2023 12:24:16.48 PM","14.904633522","45.604820251","18.092731476"
"27220","1/9/2023 12:24:16.49 PM","14.904633522","45.604820251","18.092731476"
"27221","1/9/2023 12:24:16.50 PM","14.904633522","45.492275238","18.092731476"
"27222","1/9/2023 12:24:16.51 PM","14.904633522","45.492275238","18.092731476"
"27223","1/9/2023 12:24:16.52 PM","14.904633522","45.492275238","18.092731476"
"27224","1/9/2023 12:24:16.53 PM","14.904633522","45.492275238","18.092731476"
"27225","1/9/2023 12:24:16.54 PM","14.904633522","45.492275238","18.092731476"
"27226","1/9/2023 12:24:16.55 PM","14.904633522","45.492275238","18.454828262"
"27227","1/9/2023 12:24:16.56 PM","14.904633522","45.492275238","18.454828262"
"27228","1/9/2023 12:24:16.57 PM","14.904633522","45.492275238","18.454828262"
"27229","1/9/2023 12:24:16.58 PM","14.904633522","45.492275238","18.454828262"
"27230","1/9/2023 12:24:16.59 PM","14.904633522","45.492275238","18.454828262"
"27231","1/9/2023 12:24:16.60 PM","14.904633522","45.492275238","18.454828262"
"27232","1/9/2023 12:24:16.61 PM","14.904633522","45.492275238","18.454828262"
"27233","1/9/2023 12:24:16.62 PM","14.904633522","45.492275238","18.454828262"
"27234","1/9/2023 12:24:16.63 PM","14.904633522","45.492275238","18.454828262"
"27235","1/9/2023 12:24:16.64 PM","14.904633522","45.492275238","18.454828262"
"27236","1/9/2023 12:24:16.65 PM","14.904633522","45.492275238","18.454828262"
"27237","1/9/2023 12:24:16.66 PM","14.904633522","45.492275238","18.454828262"
"27238","1/9/2023 12:24:16.67 PM","14.904633522","45.492275238","18.454828262"
"27239","1/9/2023 12:24:16.68 PM","14.904633522","45.492275238","18.454828262"
"27240","1/9/2023 12:24:16.69 PM","14.904633522","45.492275238","18.454828262"
"27241","1/9/2023 12:24:16.70 PM","14.904633522","45.492275238","18.454828262"
"27242","1/9/2023 12:24:16.71 PM","14.916828156","45.492275238","18.454828262"
"27243","1/9/2023 12:24:16.72 PM","14.916828156","45.492275238","18.454828262"
"27244","1/9/2023 12:24:16.73 PM","14.916828156","45.492275238","18.454828262"
"27245","1/9/2023 12:24:16.74 PM","14.916828156","45.492275238","18.454828262"
"27246","1/9/2023 12:24:16.75 PM","14.916828156","45.492275238","18.454828262"
"27247","1/9/2023 12:24:16.76 PM","14.916828156","45.360664368","18.454828262"
"27248","1/9/2023 12:24:16.77 PM","14.916828156","45.360664368","18.454828262"
"27249","1/9/2023 12:24:16.78 PM","14.916828156","45.360664368","18.454828262"
"27250","1/9/2023 12:24:16.79 PM","14.916828156","45.360664368","18.454828262"
"27251","1/9/2023 12:24:16.80 PM","14.916828156","45.360664368","18.454828262"
"27252","1/9/2023 12:24:16.81 PM","14.916828156","45.360664368","18.454828262"
"27253","1/9/2023 12:24:16.82 PM","14.916828156","45.360664368","18.300178528"
"27254","1/9/2023 12:24:16.83 PM","14.916828156","45.360664368","18.300178528"
"27255","1/9/2023 12:24:16.84 PM","14.916828156","45.360664368","18.300178528"
"27256","1/9/2023 12:24:16.85 PM","14.916828156","45.360664368","18.300178528"
"27257","1/9/2023 12:24:16.86 PM","14.916828156","45.360664368","18.300178528"
"27258","1/9/2023 12:24:16.87 PM","14.916828156","45.360664368","18.300178528"
"27259","1/9/2023 12:24:16.88 PM","14.916828156","45.360664368","18.300178528"
"27260","1/9/2023 12:24:16.89 PM","14.916828156","45.360664368","18.300178528"
"27261","1/9/2023 12:24:16.90 PM","14.916828156","45.360664368","18.300178528"
"27262","1/9/2023 12:24:16.91 PM","14.916828156","45.360664368","18.300178528"
"27263","1/9/2023 12:24:16.92 PM","14.916828156","45.360664368","18.300178528"
"27264","1/9/2023 12:24:16.93 PM","14.916828156","45.360664368","18.300178528"
"27265","1/9/2023 12:24:16.94 PM","14.916828156","45.360664368","18.300178528"
"27266","1/9/2023 12:24:16.95 PM","14.916828156","45.360664368","18.300178528"
"27267","1/9/2023 12:24:16.96 PM","14.916828156","45.360664368","18.300178528"
"27268","1/9/2023 12:24:16.97 PM","14.916828156","45.360664368","18.300178528"
"27269","1/9/2023 12:24:16.98 PM","14.898982048","45.360664368","18.300178528"
"27270","1/9/2023 12:24:16.99 PM","14.898982048","45.360664368","18.300178528"
"27271","1/9/2023 12:24:17.00 PM","14.898982048","45.360664368","18.300178528"
"27272","1/9/2023 12:24:17.01 PM","14.898982048","45.360664368","18.300178528"
"27273","1/9/2023 12:24:17.02 PM","14.898982048","45.360664368","18.300178528"
"27274","1/9/2023 12:24:17.03 PM","14.898982048","45.251075745","18.300178528"
"27275","1/9/2023 12:24:17.04 PM","14.898982048","45.251075745","18.300178528"
"27276","1/9/2023 12:24:17.05 PM","14.898982048","45.251075745","18.300178528"
"27277","1/9/2023 12:24:17.06 PM","14.898982048","45.251075745","18.300178528"
"27278","1/9/2023 12:24:17.07 PM","14.898982048","45.251075745","18.300178528"
"27279","1/9/2023 12:24:17.08 PM","14.898982048","45.251075745","18.482183456"
"27280","1/9/2023 12:24:17.09 PM","14.898982048","45.251075745","18.482183456"
